file,section_type,json_path,setting,english,spanish,status
templates/product.stressbiotic.json,main-product,sections.main.blocks.tab_returns.settings,content,"<p>We offer a 30-day satisfaction guarantee. If you're not happy, contact us for a full refund.</p>","<p>Ofrecemos una garantía de satisfacción de 30 días. Si no quedas conforme, contáctanos para un reembolso completo.</p>",translated
templates/product.stressbiotic.json,main-product,sections.main.blocks.share.settings,share_label,Share,Compartir,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.settings,heading,Formulated with the Best Ingredients,Formulado con los mejores ingredientes,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_1.settings,label,Psychobiotic Postbiotics,Postbióticos psicobióticos,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_1.settings,sublabel,Modulates gut brain axis,Modula el eje intestino-cerebro,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_2.settings,label,Bateriophage Prebiotic,Prebiótico de bacteriófagos,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_2.settings,sublabel,Supports gut health,Apoya la salud intestinal,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_3.settings,label,Ashwaganda,Ashwagandha,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_3.settings,sublabel,Adaptogen. Regulates stress,Adaptógeno. Regula el estrés,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_4.settings,label,Enzyme Blend,Mezcla de enzimas,translated
templates/product.stressbiotic.json,fgp-product-benefits,sections.fgp_ingredients.blocks.ing_4.settings,sublabel,Broad spectrum for carbohydrate fat and protein digestion,"Amplio espectro para la digestión de carbohidratos, grasas y proteínas",translated
templates/product.stressbiotic.json,related-products,sections.related-products.settings,heading,You may also like,También te puede gustar,translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.settings,heading,"Your journey to wellness, stress, mental health, and adaptability","Tu camino hacia el bienestar, el manejo del estrés, la salud mental y la adaptabilidad",translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.settings,subtext,"Your gut-brain connection supported — a plant-based psychobiotic formulated to reduce stress, improve sleep, and support digestive health.","Apoyo para tu conexión intestino-cerebro: un psicobiótico de origen vegetal formulado para reducir el estrés, mejorar el sueño y favorecer la salud digestiva.",translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.blocks.ben_1.settings,label,Improves sleep,Mejora el sueño,translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.blocks.ben_2.settings,label,Reduce Stress,Reduce el estrés,translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.blocks.ben_3.settings,label,Supports Gut Health,Apoya la salud intestinal,translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.blocks.ben_4.settings,label,Adaptogen and Psychobiotic,Adaptógeno y psicobiótico,translated
templates/product.stressbiotic.json,fgp-benefits-banner,sections.fgp_benefits_banner.blocks.ben_5.settings,label,Supports IBS Patients,Apoya a pacientes con SII,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.settings,eyebrow,SEE THE DIFFERENCE,NOTA LA DIFERENCIA,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.settings,heading,How Stressbiotic® Compares,Cómo se compara Stressbiotic®,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.settings,col_feature,Feature,Característica,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.settings,col_ours,Stressbiotic®,Stressbiotic®,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.settings,col_other,Other Products,Otros productos,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_1.settings,feature,Digestive Enzymes,Enzimas digestivas,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_1.settings,our_value,Stressbiotic®,Stressbiotic®,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_1.settings,other_value,Digestive Enzymes,Enzimas digestivas,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_2.settings,feature,Probiotic Strains,Cepas probióticas,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_2.settings,our_value,5 Strains,5 cepas,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_3.settings,feature,Prebiotics,Prebióticos,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_4.settings,feature,Postbiotics,Postbióticos,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_5.settings,feature,Adaptogen,Adaptógeno,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_6.settings,feature,Patented Ingredients,Ingredientes patentados,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_6.settings,our_value,3 Included,3 incluidos,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_6.settings,other_value,Does not include patents,No incluye patentes,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_7.settings,feature,Stress + sleep actions,Acción sobre estrés y sueño,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_7.settings,our_value,Upto-proliferating,De alta proliferación,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_7.settings,other_value,Only strains to sleep,Solo cepas para el sueño,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_8.settings,feature,Refrigeration required,Requiere refrigeración,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_8.settings,our_value,No refrigeration needed,No requiere refrigeración,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_8.settings,other_value,No refrigeration needed,No requiere refrigeración,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_9.settings,feature,Serving / Supply,Porción / Duración,translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_9.settings,our_value,"2 caps/day, 30 servings","2 cápsulas/día, 30 porciones",translated
templates/product.stressbiotic.json,fgp-comparison-table,sections.fgp_comparison_table.blocks.row_9.settings,other_value,1 to 3 capsules a day,1 a 3 cápsulas al día,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.settings,eyebrow,FIND YOUR FIT,ENCUENTRA TU FÓRMULA,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.settings,heading,Is Stressbiotic® For You?,¿Stressbiotic® es para ti?,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_1.settings,for_label,FOR,PARA,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_1.settings,title,Business people,Profesionales y ejecutivos,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_1.settings,description,Stressbiotic addresses the gut-brain axis so performance doesn't come at the cost of gut health.,Stressbiotic actúa sobre el eje intestino-cerebro para que el rendimiento no cueste tu salud intestinal.,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_1.settings,tags,"Cortisol support, Focus","Apoyo al cortisol, concentración",translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_2.settings,for_label,FOR,PARA,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_2.settings,title,IBS patients,Pacientes con SII,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_2.settings,description,Clinically studied strains that soothe the gut and ease IBS symptoms day by day.,Cepas clínicamente estudiadas que calman el intestino y alivian los síntomas del SII día a día.,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_2.settings,tags,"Gut health, Microbiome","Salud intestinal, microbiota",translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_3.settings,for_label,FOR,PARA,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_3.settings,title,Very stressed people,Personas con mucho estrés,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_3.settings,description,Adaptogens and psychobiotics work together to calm your nervous system from within.,Los adaptógenos y psicobióticos trabajan juntos para calmar tu sistema nervioso desde adentro.,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_3.settings,tags,"Stress relief, Adaptogen","Alivio del estrés, adaptógeno",translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_4.settings,for_label,FOR,PARA,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_4.settings,title,Sleep-troubled people,Personas con problemas de sueño,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_4.settings,description,Formulated with strains clinically linked to improved sleep quality and duration.,Formulado con cepas vinculadas clínicamente a una mejor calidad y duración del sueño.,translated
templates/product.stressbiotic.json,fgp-for-you,sections.fgp_for_you.blocks.p_4.settings,tags,"Sleep, Recovery","Sueño, recuperación",translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.settings,heading,Your Gut's New Best Friends,Los nuevos mejores amigos de tu intestino,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.settings,cta_label,Shop Now,Comprar ahora,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_1.settings,eyebrow,DIGESTIVE ENZYMES,ENZIMAS DIGESTIVAS,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_1.settings,placeholder_title,Product name,Nombre del producto,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_1.settings,cta_label,Shop Now,Comprar ahora,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_2.settings,eyebrow,DIGESTIVE ENZYMES,ENZIMAS DIGESTIVAS,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_2.settings,placeholder_title,Product name,Nombre del producto,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_2.settings,cta_label,Shop Now,Comprar ahora,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_3.settings,eyebrow,DIGESTIVE ENZYMES,ENZIMAS DIGESTIVAS,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_3.settings,placeholder_title,Product name,Nombre del producto,translated
templates/product.stressbiotic.json,fgp-products-grid,sections.fgp_products_grid.blocks.prod_3.settings,cta_label,Shop Now,Comprar ahora,translated
templates/product.stressbiotic.json,fgp-video,sections.fgp_video.settings,alt,Feel Good Pharma — Stressbiotic lifestyle video,Feel Good Pharma — video de estilo de vida Stressbiotic,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.settings,eyebrow,YOU'VE GOT QUESTIONS?,¿TIENES PREGUNTAS?,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.settings,heading,We've Got Answers,Tenemos las respuestas,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_1.settings,question,What is the recommended dosage?,¿Cuál es la dosis recomendada?,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_1.settings,answer,"<p>Take 2 capsules once a day, preferably with a meal.</p>","<p>Toma 2 cápsulas una vez al día, preferiblemente con una comida.</p>",translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_2.settings,question,How long before I see results?,¿Cuánto tarda en verse resultados?,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_2.settings,answer,<p>Most customers notice improvements within 2–4 weeks of consistent daily use.</p>,<p>La mayoría de los clientes nota mejoras entre 2 y 4 semanas de uso diario constante.</p>,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_3.settings,question,Is it safe for long-term use?,¿Es seguro para uso prolongado?,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_3.settings,answer,"<p>Yes. Stressbiotic is formulated with safe, natural ingredients designed for daily, long-term use.</p>","<p>Sí. Stressbiotic está formulado con ingredientes naturales y seguros, diseñados para uso diario y prolongado.</p>",translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_4.settings,question,Does it need refrigeration?,¿Necesita refrigeración?,translated
templates/product.stressbiotic.json,fgp-product-faq,sections.fgp_product_faq.blocks.faq_4.settings,answer,"<p>No. Store in a cool, dry place away from direct sunlight.</p>","<p>No. Consérvalo en un lugar fresco y seco, lejos de la luz solar directa.</p>",translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.settings,eyebrow,TRUSTED BY PROFESSIONALS,RESPALDADO POR PROFESIONALES,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.settings,heading,Recommended by Doctors,Recomendado por médicos,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_1.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_1.settings,specialty,Gastroenterologist,Gastroenterólogo,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_1.settings,quote,I recommend Stressbiotic to my patients for its complete and scientifically backed formulation.,Recomiendo Stressbiotic a mis pacientes por su formulación completa y respaldada científicamente.,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_2.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_2.settings,specialty,Internal Medicine,Medicina interna,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_2.settings,quote,A trusted product with transparent ingredient labeling and proven clinical results.,"Un producto confiable, con etiquetado transparente de ingredientes y resultados clínicos comprobados.",translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_3.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_3.settings,specialty,Nutritionist,Nutricionista,translated
templates/product.stressbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials.blocks.doc_3.settings,quote,The combination of adaptogens and psychobiotics is exactly what my stressed patients need.,La combinación de adaptógenos y psicobióticos es justo lo que necesitan mis pacientes con estrés.,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.settings,eyebrow,WHAT OUR CUSTOMERS SAY,LO QUE DICEN NUESTROS CLIENTES,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.settings,heading,Loved by Customers,Preferido por los clientes,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_1.settings,review,I've been using Stressbiotic for 6 weeks and my stress levels have dropped noticeably. I sleep so much better now!,Llevo 6 semanas usando Stressbiotic y mis niveles de estrés han bajado notablemente. ¡Ahora duermo mucho mejor!,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_1.settings,name,Valeria Muñoz,Valeria Muñoz,identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_1.settings,location,"San José, Costa Rica","San José, Costa Rica",identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_2.settings,review,Great Flavors,Muy buen sabor,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_2.settings,name,Diana Torres,Diana Torres,identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_2.settings,location,"Alajuela, Costa Rica","Alajuela, Costa Rica",identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_3.settings,review,Easy to Use,Fácil de usar,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_3.settings,name,Sofía López,Sofía López,identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_3.settings,location,"Heredia, Costa Rica","Heredia, Costa Rica",identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_4.settings,review,Best Probiotic,El mejor probiótico,translated
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_4.settings,name,Marco Rodríguez,Marco Rodríguez,identical
templates/product.stressbiotic.json,fgp-customer-reviews,sections.fgp_customer_reviews.blocks.rev_4.settings,location,"Cartago, Costa Rica","Cartago, Costa Rica",identical
templates/product.synbiotic.json,main-product,sections.main.blocks.vendor.settings,text,{{ product.vendor }},{{ product.vendor }},identical
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_dosage.settings,heading,Dosage,Dosis,translated
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_dosage.settings,content,<p>Take 2 capsules with breakfast and 2 capsules with lunch or dinner.</p>,<p>Toma 2 cápsulas con el desayuno y 2 cápsulas con el almuerzo o la cena.</p>,translated
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_shipping.settings,heading,Shipping,Envíos,translated
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_shipping.settings,content,<p>Free shipping on orders over $50. Standard delivery 3–5 business days.</p>,<p>Envío gratis en pedidos superiores a $50. Entrega estándar de 3 a 5 días hábiles.</p>,translated
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_returns.settings,heading,Return policy,Política de devoluciones,translated
templates/product.synbiotic.json,main-product,sections.main.blocks.tab_returns.settings,content,"<p>We offer a 30-day satisfaction guarantee. If you're not happy, contact us for a full refund.</p>","<p>Ofrecemos una garantía de satisfacción de 30 días. Si no quedas conforme, contáctanos para un reembolso completo.</p>",translated
templates/product.synbiotic.json,main-product,sections.main.blocks.share.settings,share_label,Share,Compartir,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.settings,aria_label,Product benefits,Beneficios del producto,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_3XyLHk.settings,label,Spore based probiotics,Probióticos a base de esporas,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_EXGYem.settings,label,Plant Based ingredients,Ingredientes de origen vegetal,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_QkGjVX.settings,label,Replenishes Beneficial Bacteria®,Repone bacterias beneficiosas®,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_jhTLfw.settings,label,Strengthens Gut Barrier®,Fortalece la barrera intestinal®,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_tBdjmK.settings,label,Improves Nutrient Absorption®,Mejora la absorción de nutrientes®,translated
templates/product.synbiotic.json,fgp-icon-strip,sections.fgp_icon_strip_NKaMTe.blocks.item_67d8Mk.settings,label,Non GMO,Sin OGM,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,eyebrow,DIGESTIVE ENZYMES,ENZIMAS DIGESTIVAS,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,title,SYNBIOTIC+,SYNBIOTIC+,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,sublabel,BIOTICS,BIÓTICOS,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,enzyme_label,18 DIGESTIVEENZYMES,18 ENZIMAS DIGESTIVAS,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,bottle_alt,Synbiotic+ bottle,Frasco Synbiotic+,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,dosage_line1,2 capsules,2 cápsulas,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,dosage_line2,2 times a day,2 veces al día,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,dosage_sub,with the main meals,con las comidas principales,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.settings,note,No refrigeration required,No requiere refrigeración,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.blocks.badge_XmWhhj.settings,label,PRE,PRE,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.blocks.badge_rPLQiY.settings,label,PRO,PRO,translated
templates/product.synbiotic.json,fgp-synbiotic-spotlight,sections.fgp_synbiotic_spotlight_aNxgHJ.blocks.badge_MUQziH.settings,label,POST,POST,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.settings,heading,Formulated in Costa Rica,Formulado en Costa Rica,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.settings,body,<p>Manufactured in United States in facilities with FDA standards with source materials from GMP.</p>,<p>Fabricado en Estados Unidos en instalaciones con estándares de la FDA y con materias primas bajo normas GMP.</p>,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.settings,cta_label,Explore Ingredients,Explorar ingredientes,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.blocks.cert_logo_9i9QdL.settings,logo_alt,DE111 Probiotic,Probiótico DE111,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.blocks.cert_logo_kFiMbT.settings,logo_alt,FDA,FDA,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.blocks.cert_logo_kYTAjP.settings,logo_alt,GMP,GMP,translated
templates/product.synbiotic.json,fgp-origin-card,sections.fgp_origin_card_nMkFRa.blocks.cert_logo_bCWzEb.settings,logo_alt,Made in USA,Hecho en EE. UU.,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.settings,eyebrow,THE SCIENCE,LA CIENCIA,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.settings,heading,How do our formulations work?,¿Cómo funcionan nuestras formulaciones?,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.settings,cta_label,View all ingredients,Ver todos los ingredientes,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_1.settings,title,Prebiotics feed good bacteria,Los prebióticos alimentan las bacterias buenas,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_1.settings,description,"Prebiotic fibers serve as food for beneficial bacteria, helping them thrive and multiply in your gut.","Las fibras prebióticas sirven de alimento para las bacterias beneficiosas, ayudándolas a prosperar y multiplicarse en tu intestino.",translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_2.settings,title,Probiotics replenish the microbiome,Los probióticos repueblan la microbiota,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_2.settings,description,"Live probiotic strains colonize the gut and restore microbial balance, supporting digestion and immunity.","Las cepas probióticas vivas colonizan el intestino y restauran el equilibrio microbiano, apoyando la digestión y la inmunidad.",translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_3.settings,title,Postbiotics strengthen the gut barrier,Los postbióticos fortalecen la barrera intestinal,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_3.settings,description,"Postbiotic compounds reinforce the intestinal lining, reducing inflammation and improving nutrient absorption.","Los compuestos postbióticos refuerzan el revestimiento intestinal, reduciendo la inflamación y mejorando la absorción de nutrientes.",translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_4.settings,title,Enzymes improve digestion,Las enzimas mejoran la digestión,translated
templates/product.synbiotic.json,fgp-how-it-works,sections.fgp_how_it_works_syn.blocks.step_4.settings,description,"18 broad-spectrum digestive enzymes break down proteins, fats, and carbohydrates efficiently, reducing bloating.","18 enzimas digestivas de amplio espectro descomponen proteínas, grasas y carbohidratos de forma eficiente, reduciendo la hinchazón.",translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.settings,eyebrow,TRUSTED BY PROFESSIONALS,RESPALDADO POR PROFESIONALES,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.settings,heading,Recommended by Doctors,Recomendado por médicos,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_1.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_1.settings,specialty,Gastroenterologist,Gastroenterólogo,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_1.settings,quote,I recommend SYNBIOTIC+ to my patients for its complete and scientifically backed formulation.,Recomiendo SYNBIOTIC+ a mis pacientes por su formulación completa y respaldada científicamente.,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_2.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_2.settings,specialty,Internal Medicine,Medicina interna,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_2.settings,quote,A trusted product with transparent ingredient labeling and proven clinical results.,"Un producto confiable, con etiquetado transparente de ingredientes y resultados clínicos comprobados.",translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_3.settings,name,Dr. Name Lastname,Dr. Nombre Apellido,translated
templates/product.synbiotic.json,fgp-doctor-testimonials,sections.fgp_doctor_testimonials_syn.blocks.doc_3.settings,specialty,Nutritionist,Nutricionista,translated
